lemma,enlemma,verbnoun,tier,freq_rank,zipf,raw,per_million,rank,pres6,past6,imperf6,fut_persons,n_eurfa_rows,passes_coverage
sancteiddio,sanctify,sancteiddio,low,1825,2.973,10,0.94,10435,True,True,True,3s,51,True
seboni,soap,seboni,low,1826,2.973,10,0.94,10226,True,True,True,3s,54,True
staenio,stain,staenio,low,1827,2.973,10,0.94,10246,True,True,True,3s,51,True
stampo,stamp,stampo,low,1828,2.973,10,0.94,10437,True,True,True,3s,54,True
stumogi,stomach,stumogi,low,1829,2.973,10,0.94,10201,True,True,True,3s,54,True
synied,think,synied,low,1830,2.973,10,0.94,10362,True,True,True,3s,51,True
tosturio,pity,tosturio,low,1831,2.973,10,0.94,10383,True,True,True,3s,51,True
ymddihatru,undress,ymddihatru,low,1832,2.973,10,0.94,10324,True,True,True,3s,53,True
ymostwng,bow,ymostwng,low,1833,2.973,10,0.94,10319,True,True,True,3s,54,True
ymserchu,cherish,ymserchu,low,1834,2.973,10,0.94,10351,True,True,True,3s,54,True
ymson,soliloquise,ymson,low,1835,2.973,10,0.94,10210,True,True,True,3s,54,True
ysgothi,defecate,ysgothi,low,1836,2.973,10,0.94,10421,True,True,True,3s,54,True
ysgythru,etch,ysgythru,low,1837,2.973,10,0.94,10216,True,True,True,3s,54,True
ailbriodi,remarry,ailbriodi,low,1838,2.924,9,0.84,10463,True,True,True,3s,54,True
amnewid,replace,amnewid,low,1839,2.924,9,0.84,10479,True,True,True,3s,54,True
anffurfio,deform,anffurfio,low,1840,2.924,9,0.84,10614,True,True,True,3s,51,True
anghydweld,disagree,anghydweld,low,1841,2.924,9,0.84,10613,True,True,True,3s,51,True
atafaelu,sequester,atafaelu,low,1842,2.924,9,0.84,10664,True,True,True,3s,54,True
benthycio,borrow,benthycio,low,1843,2.924,9,0.84,10528,True,True,True,3s,51,True
bolltio,bolt,bolltio,low,1844,2.924,9,0.84,10701,True,True,True,3s,51,True
breintio,honour,breintio,low,1845,2.924,9,0.84,10612,True,True,True,3s,51,True
calibro,calibrate,calibro,low,1846,2.924,9,0.84,10474,True,True,True,3s,54,True
clafychu,sicken,clafychu,low,1847,2.924,9,0.84,10638,True,True,True,3s,54,True
clepio,tattle,clepio,low,1848,2.924,9,0.84,10728,True,True,True,3s,51,True
cneua,gather_nuts,cneua,low,1849,2.924,9,0.84,10458,True,True,True,3s,54,True
